Fecha Dia/Mes/Año,Grupo de Maquinas,Maquina,Causa,No,# Operador,Turno,Articulo (MK),Calibre,Tipo,Metal,Tiempo Hrs
1/19/19,ESTIRADO GRUESO MAGNETO,KIESELST,Arranque despues de Paro Progr,20,25242,2,MKn736,130X350,2CA,AL,0.67
1/19/19,Devanado y Empaque,DECCO,Arranque despues de Paro Progr,20,127232,1,MKg384,162X324,CDN,CU,2.17
1/19/19,Devanado y Empaque,DECCO,Arranque despues de Paro Progr,20,51657,2,MKn736,130X350,2CA,AL,1
1/19/19,Devanado y Empaque,MR 1,Arranque despues de Paro Progr,20,135167,1,MKg384,162X324,CDN,CU,0.83
1/19/19,Devanado y Empaque,MR 1,Arranque despues de Paro Progr,20,42405,2,MKn736,130X350,2CA,AL,0.5
1/19/19,ENCINTADORA DE INDUCCIO,N KAPTON 2,Arranque despues de Paro Progr,20,71292,1,MKn044,112X279,1CAPI,CU,0.34
1/20/19,Devanado y Empaque,DECCO,Arranque despues de Paro Progr,20,85014,1,MKt388,90X409,1/4 D,CU,0.58
1/20/19,Devanado y Empaque,DECCO,Arranque despues de Paro Progr,20,85014,2,MKn729,102X258,2CA,AL,0.67
1/20/19,Devanado y Empaque,MR 1,Arranque despues de Paro Progr,20,135167,3,MKn729,102X258,2CA,AL,1.67
1/20/19,Devanado y Empaque,REDEX,Arranque despues de Paro Progr,20,9734,2,MKn729,102X258,2CA,AL,0.5
1/20/19,ENCINTADORA DE INDUCCIO,N KAPTON 2,Arranque despues de Paro Progr,20,54153,2,MKn729,102X258,2CA,AL,0.67
1/20/19,ENCINTADORA DE INDUCCIO,N KAPTON 2,Arranque despues de Paro Progr,20,92718,3,MKn729,102X258,2CA,AL,1.02
1/20/19,RECTANGULARES  (GPO 11),C. BWE,Arranque despues de Paro Progr,20,33572,1,MKn729,102X258,2CA,AL,0.5
1/20/19,RECTANGULARES  (GPO 11),C.HOLTON,Arranque despues de Paro Progr,20,93277,1,MKn729,102X258,2CA,AL,0.67
1/21/19,Devanado y Empaque,DECCO,Arranque despues de Paro Progr,20,127232,3,MKi289,95X340,1CAPI,CU,2.83
1/21/19,Devanado y Empaque,DECCO,Arranque despues de Paro Progr,20,59587,2,MKj877,91x410,SUAVE,CU,0.73
1/21/19,Devanado y Empaque,DECCO,Arranque despues de Paro Progr,20,85014,1,MKp008,69X229TR,1/2D T,r  CU,1.33
1/21/19,Devanado y Empaque,MR 1,Arranque despues de Paro Progr,20,135167,3,MKi289,95X340,1CAPI,CU,0.67
1/21/19,Devanado y Empaque,MR 1,Arranque despues de Paro Progr,20,42405,1,MKp008,69X229TR,1/2D T,r  CU,1.84
1/21/19,Devanado y Empaque,MR 1,Arranque despues de Paro Progr,20,8283,2,MKj877,91x410,SUAVE,CU,0.5
1/21/19,Devanado y Empaque,REDEX,Arranque despues de Paro Progr,20,9730,2,MKj877,91x410,SUAVE,CU,1.35
1/21/19,Devanado y Empaque,REDEX,Arranque despues de Paro Progr,20,9734,3,MKi289,95X340,1CAPI,CU,0.5
1/21/19,ENCINTADORA DE INDUCCIO,N KAPTON 2,Arranque despues de Paro Progr,20,54153,2,MKi289,95X340,1CAPI,CU,0.85
1/21/19,ENCINTADORA DE INDUCCIO,N KAPTON 2,Arranque despues de Paro Progr,20,71292,3,MKn484,144X144,PTD/AI,A AL,0.68
1/21/19,RECTANGULARES  (GPO 11),C. BWE,Arranque despues de Paro Progr,20,851432,1,MKp008,69X229TR,1/2D T,r  CU,0.5
1/21/19,RECTANGULARES  (GPO 11),C.HOLTON,Arranque despues de Paro Progr,20,69586,1,MKp008,69X229TR,1/2D T,r  CU,1
1/22/19,ESTIRADO GRUESO MAGNETO,KIESELST,Arranque despues de Paro Progr,20,123030,1,MKg193,102X102,PTD/AI,CU,1.58
1/22/19,ESTIRADO GRUESO MAGNETO,KIESELST,Arranque despues de Paro Progr,20,25242,3,MKp271,182X456,CDN,CU,1
1/22/19,Devanado y Empaque,DECCO,Arranque despues de Paro Progr,20,127232,3,MKp271,182X456,CDN,CU,1
1/22/19,Devanado y Empaque,DECCO,Arranque despues de Paro Progr,20,59587,2,MKi289,95X340,1CAPI,CU,0.65
1/22/19,Devanado y Empaque,DECCO,Arranque despues de Paro Progr,20,85014,1,MKt491,77X270,1/2D S,B  CU,0.67
1/22/19,Devanado y Empaque,MR 1,Arranque despues de Paro Progr,20,135167,3,MKp271,182X456,CDN,CU,0.83
1/22/19,Devanado y Empaque,MR 1,Arranque despues de Paro Progr,20,42405,1,MKg193,102X102,PTD/AI,CU,1.34
1/22/19,Devanado y Empaque,MR 1,Arranque despues de Paro Progr,20,8283,2,MKi289,95X340,1CAPI,CU,1
1/22/19,Devanado y Empaque,MR 1,Arranque despues de Paro Progr,20,8283,2,MKi289,95X340,1CAPI,CU,0.5
1/22/19,ENCINTADORA DE INDUCCIO,N KAPTON 2,Arranque despues de Paro Progr,20,54153,2,MKp271,182X456,CDN,CU,0.64
1/22/19,ENCINTADORA DE INDUCCIO,N KAPTON 2,Arranque despues de Paro Progr,20,71292,3,MKp271,182X456,CDN,CU,1.02
1/22/19,ENCINTADO NOMEX,NOMEX 7,Arranque despues de Paro Progr,20,60637,3,MKp271,182X456,CDN,CU,0.17
1/23/19,ESTIRADO GRUESO MAGNETO,KIESELST,Arranque despues de Paro Progr,20,119183,2,MKku01,79X413,FD,CU,1.51
1/23/19,ESTIRADO GRUESO MAGNETO,KIESELST,Arranque despues de Paro Progr,20,25242,3,MKku01,79X413,FD,CU,0.83
1/23/19,Devanado y Empaque,DECCO,Arranque despues de Paro Progr,20,127232,3,MKku01,79X413,FD,CU,1
1/23/19,Devanado y Empaque,DECCO,Arranque despues de Paro Progr,20,59587,2,MKku01,79X413,FD,CU,1.33
1/23/19,Devanado y Empaque,DECCO,Arranque despues de Paro Progr,20,85014,1,MKp008,69X229TR,1/2D T,r  CU,1.66
1/23/19,Devanado y Empaque,MR 1,Arranque despues de Paro Progr,20,135167,3,MKku01,79X413,FD,CU,1.33
1/23/19,Devanado y Empaque,MR 1,Arranque despues de Paro Progr,20,42405,1,MKw976,102x144,SUAVE,CU,1.17
1/23/19,Devanado y Empaque,MR 1,Arranque despues de Paro Progr,20,8283,2,MKku01,79X413,FD,CU,1.67
1/23/19,Devanado y Empaque,MR 2,Arranque despues de Paro Progr,20,47959,1,MKp008,69X229TR,1/2D T,r  CU,1
1/23/19,Devanado y Empaque,MR 2,Arranque despues de Paro Progr,20,75540,2,MKku01,79X413,FD,CU,1
1/23/19,ENCINTADORA DE INDUCCIO,N KAPTON 2,Arranque despues de Paro Progr,20,54153,2,MKku01,79X413,FD,CU,1.31
1/23/19,ENCINTADORA DE INDUCCIO,N KAPTON 2,Arranque despues de Paro Progr,20,71292,3,MKku01,79X413,FD,CU,1.02
1/23/19,ENCINTADO NOMEX,NOMEX 1,Arranque despues de Paro Progr,20,152852,2,MKku01,79X413,FD,CU,0.17
1/24/19,ESTIRADO GRUESO MAGNETO,KIESELST,Arranque despues de Paro Progr,20,119183,2,MKu052,5X9,CDN,CU,0.67
1/24/19,Devanado y Empaque,DECCO,Arranque despues de Paro Progr,20,127232,3,MKu052,5X9,CDN,CU,1
1/24/19,Devanado y Empaque,DECCO,Arranque despues de Paro Progr,20,59587,2,MKg937,10,FD AL,AL,1.66
1/24/19,Devanado y Empaque,DECCO,Arranque despues de Paro Progr,20,85014,1,MKm103,125X550,SUAVE,CU,0.83
1/24/19,Devanado y Empaque,MR 1,Arranque despues de Paro Progr,20,42405,1,MKm103,125X550,SUAVE,CU,1.34
1/24/19,Devanado y Empaque,MR 2,Arranque despues de Paro Progr,20,75530,2,MKg937,10,FD AL,AL,1
1/24/19,Devanado y Empaque,REDEX,Arranque despues de Paro Progr,20,9730,2,MKu052,5X9,CDN,CU,2.47
1/24/19,ENCINTADORA DE INDUCCIO,N KAPTON 1,Arranque despues de Paro Progr,20,92718,3,MKn735,130X260,2CA,AL,0.33
1/24/19,ENCINTADORA DE INDUCCIO,N KAPTON 2,Arranque despues de Paro Progr,20,54153,2,MKu052,5X9,CDN,CU,0.51
1/24/19,ENCINTADORA DE INDUCCIO,N KAPTON 2,Arranque despues de Paro Progr,20,71292,3,MKn735,130X260,2CA,AL,1.02
1/24/19,ENCINTADO NOMEX,NOMEX 1,Arranque despues de Paro Progr,20,152852,2,MKu052,5X9,CDN,CU,0.17
1/25/19,ESTIRADO GRUESO MAGNETO,KIESELST,Arranque despues de Paro Progr,20,119183,2,MKi289,95X340,1CAPI,CU,0.33
1/25/19,ESTIRADO GRUESO MAGNETO,KIESELST,Arranque despues de Paro Progr,20,123030,1,MKp268,128X408,CDN,CU,0.83
1/25/19,Devanado y Empaque,DECCO,Arranque despues de Paro Progr,20,85014,1,MKp268,128X408,CDN,CU,1.66
1/25/19,Devanado y Empaque,MR 1,Arranque despues de Paro Progr,20,42405,1,MKp268,128X408,CDN,CU,0.67
1/25/19,Devanado y Empaque,MR 1,Arranque despues de Paro Progr,20,8283,2,MKo002,91X325,FD,CU,0.5
1/25/19,ENCINTADORA DE INDUCCIO,N KAPTON 2,Arranque despues de Paro Progr,20,71292,3,MKj530,128X256,CDN,CU,0.85
1/25/19,ENCINTADO NOMEX,NOMEX 2,Arranque despues de Paro Progr,20,153501,1,MKpr48,2X4,1CKRC,CU,0.2
1/26/19,ESTIRADO GRUESO MAGNETO,KIESELST,Arranque despues de Paro Progr,20,123030,1,MKi289,95X340,1CAPI,CU,0.67
1/26/19,Devanado y Empaque,DECCO,Arranque despues de Paro Progr,20,59587,1,MKi289,95X340,1CAPI,CU,1.5
1/26/19,Devanado y Empaque,DECCO,Arranque despues de Paro Progr,20,85014,3,MKi289,95X340,1CAPI,CU,1.35
1/26/19,Devanado y Empaque,MR 1,Arranque despues de Paro Progr,20,42405,1,MKi289,95X340,1CAPI,CU,0.67
1/26/19,Devanado y Empaque,REDEX,Arranque despues de Paro Progr,20,9730,1,MKi289,95X340,1CAPI,CU,1.92
1/26/19,ENCINTADORA DE INDUCCIO,N KAPTON 1,Arranque despues de Paro Progr,20,8314,1,MKn733,118X426,2CA,AL,0.33
1/26/19,ENCINTADORA DE INDUCCIO,N KAPTON 2,Arranque despues de Paro Progr,20,54858,2,MKi289,95X340,1CAPI,CU,0.95
1/27/19,ESTIRADO GRUESO MAGNETO,KIESELST,Arranque despues de Paro Progr,20,123030,1,MKg937,10,FD AL,AL,1.33
1/27/19,Devanado y Empaque,DECCO,Arranque despues de Paro Progr,20,59587,1,MKw232,100X450,PTD/AI,CU,1
1/27/19,Devanado y Empaque,DECCO,Arranque despues de Paro Progr,20,85014,2,MKi289,95X340,1CAPI,CU,0.67
1/27/19,Devanado y Empaque,DECCO,Arranque despues de Paro Progr,20,85014,3,MKg937,10,FD AL,AL,0.58
1/27/19,Devanado y Empaque,REDEX,Arranque despues de Paro Progr,20,9730,1,MKw232,100X450,PTD/AI,CU,0.58
1/27/19,ENCINTADORA DE INDUCCIO,N KAPTON 2,Arranque despues de Paro Progr,20,124129,1,MKi289,95X340,1CAPI,CU,1.1
1/27/19,RECTANGULARES  (GPO 11),C.HOLTON,Arranque despues de Paro Progr,20,69586,3,MKg937,10,FD AL,AL,0.5
1/28/19,ESTIRADO GRUESO MAGNETO,KIESELST,Arranque despues de Paro Progr,20,123030,3,MKm103,125X550,SUAVE,CU,1.92
1/28/19,ESTIRADO GRUESO MAGNETO,KIESELST,Arranque despues de Paro Progr,20,25242,2,MKm103,125X550,SUAVE,CU,1.75
1/28/19,Devanado y Empaque,DECCO,Arranque despues de Paro Progr,20,59587,1,MKm104,114X458,SUAVE,CU,0.83
1/28/19,Devanado y Empaque,DECCO,Arranque despues de Paro Progr,20,59587,2,MKm103,125X550,SUAVE,CU,0.83
1/28/19,Devanado y Empaque,DECCO,Arranque despues de Paro Progr,20,85014,3,MKm103,125X550,SUAVE,CU,0.29
1/28/19,Devanado y Empaque,MR 1,Arranque despues de Paro Progr,20,135167,2,MKm103,125X550,SUAVE,CU,0.83
1/28/19,Devanado y Empaque,MR 1,Arranque despues de Paro Progr,20,42405,3,MKm103,125X550,SUAVE,CU,0.5
1/28/19,Devanado y Empaque,MR 1,Arranque despues de Paro Progr,20,8283,1,MKl527,4.1X4.1,PTD/AI,CU,0.67
1/28/19,ENCINTADORA DE INDUCCIO,N KAPTON 2,Arranque despues de Paro Progr,20,54153,1,MKi289,95X340,1CAPI,CU,1.85
1/28/19,RECTANGULARES  (GPO 11),C.HOLTON,Arranque despues de Paro Progr,20,93277,2,MKm103,125X550,SUAVE,CU,0.67
1/29/19,ESTIRADO GRUESO MAGNETO,KIESELST,Arranque despues de Paro Progr,20,119183,1,MKn559,121X325,IMD,CU,0.92
1/29/19,ESTIRADO GRUESO MAGNETO,KIESELST,Arranque despues de Paro Progr,20,123030,3,MKr492,80X248,CDN AL,AL,2.5
1/29/19,ESTIRADO GRUESO MAGNETO,KIESELST,Arranque despues de Paro Progr,20,25242,2,MKn559,121X325,IMD,CU,1.84
1/29/19,Devanado y Empaque,DECCO,Arranque despues de Paro Progr,20,85014,3,MKr492,80X248,CDN AL,AL,1.25
1/29/19,Devanado y Empaque,MR 1,Arranque despues de Paro Progr,20,135167,2,MKs217,64X136,SUAVE,CU,1
1/29/19,Devanado y Empaque,MR 1,Arranque despues de Paro Progr,20,42405,3,MKr492,80X248,CDN AL,AL,1
1/29/19,Devanado y Empaque,MR 1,Arranque despues de Paro Progr,20,8283,1,MKj176,95X340,1CK,CU,0.5
1/29/19,ENCINTADORA DE INDUCCIO,N KAPTON 1,Arranque despues de Paro Progr,20,124129,1,MKi289,95X340,1CAPI,CU,0.33
1/29/19,ENCINTADORA DE INDUCCIO,N KAPTON 2,Arranque despues de Paro Progr,20,54153,1,MKi289,95X340,1CAPI,CU,0.85
1/29/19,ENCINTADORA DE INDUCCIO,N KAPTON 2,Arranque despues de Paro Progr,20,71292,2,MKi289,95X340,1CAPI,CU,0.61
1/30/19,Devanado y Empaque,DECCO,Arranque despues de Paro Progr,20,127232,2,MKh644,45x458,PTD/AI,CU,2
1/30/19,Devanado y Empaque,DECCO,Arranque despues de Paro Progr,20,85014,3,MKh644,45x458,PTD/AI,CU,0.67
1/30/19,Devanado y Empaque,DECCO,Arranque despues de Paro Progr,20,88090,1,MKg403,122X276,1/4 D,CU,2.83
1/30/19,Devanado y Empaque,MR 1,Arranque despues de Paro Progr,20,135167,2,MKh644,45x458,PTD/AI,CU,0.5
1/30/19,Devanado y Empaque,MR 1,Arranque despues de Paro Progr,20,42405,3,MKh644,45x458,PTD/AI,CU,0.5
1/30/19,ENCINTADORA DE INDUCCIO,N KAPTON 2,Arranque despues de Paro Progr,20,54153,1,MKi289,95X340,1CAPI,CU,0.68
1/30/19,ENCINTADORA DE INDUCCIO,N KAPTON 2,Arranque despues de Paro Progr,20,71292,2,MKh644,45x458,PTD/AI,CU,0.67
1/30/19,RECTANGULARES  (GPO 11),C.HOLTON,Arranque despues de Paro Progr,20,69586,3,MKt498,99X298,1/4 D,CU,0.6
1/30/19,RECTANGULARES  (GPO 11),C.HOLTON,Arranque despues de Paro Progr,20,93277,2,MKi920,177X430,AL SUA,VE AL,0.67
1/30/19,ENCINTADO NOMEX,NOMEX 1,Arranque despues de Paro Progr,20,152852,1,MKi289,95X340,1CAPI,CU,0.17
1/31/19,Devanado y Empaque,DECCO,Arranque despues de Paro Progr,20,59587,1,MKl103,91X324,CDN,CU,0.68
1/31/19,Devanado y Empaque,MR 1,Arranque despues de Paro Progr,20,59587,1,MKl103,91X324,CDN,CU,0.67
1/31/19,Devanado y Empaque,REDEX,Arranque despues de Paro Progr,20,9730,1,MKl103,91X324,CDN,CU,0.67
1/31/19,ENCINTADORA DE INDUCCIO,N KAPTON 2,Arranque despues de Paro Progr,20,54153,1,MKl103,91X324,CDN,CU,0.93
1/31/19,ENCINTADO NOMEX,NOMEX 1,Arranque despues de Paro Progr,20,152852,1,MKl103,91X324,CDN,CU,0.17
2/1/19,ESTIRADO GRUESO MAGNETO,KIESELST,Arranque despues de Paro Progr,20,119183,1,MKt496,85X270,1/2D S,B  CU,0.25
2/1/19,ESTIRADO GRUESO MAGNETO,KIESELST,Arranque despues de Paro Progr,20,123030,3,MKku03,98X453,FD,CU,1
2/1/19,ESTIRADO GRUESO MAGNETO,KIESELST,Arranque despues de Paro Progr,20,25242,2,MKt496,85X270,1/2D S,B  CU,1
2/1/19,Devanado y Empaque,DECCO,Arranque despues de Paro Progr,20,127232,2,MKt496,85X270,1/2D S,B  CU,1.5
2/1/19,Devanado y Empaque,DECCO,Arranque despues de Paro Progr,20,59587,3,MKku03,98X453,FD,CU,2.05
2/1/19,ENCINTADORA DE INDUCCIO,N KAPTON 2,Arranque despues de Paro Progr,20,71292,2,MKi289,95X340,1CAPI,CU,0.34
2/1/19,RECTANGULARES  (GPO 11),C.HOLTON,Arranque despues de Paro Progr,20,69586,3,MKg427,91X182,CDN AL,AL,1
2/1/19,ENCINTADO NOMEX,NOMEX 1,Arranque despues de Paro Progr,20,4963,3,MKg427,91X182,CDN AL,AL,0.25
2/2/19,ESTIRADO GRUESO MAGNETO,KIESELST,Arranque despues de Paro Progr,20,119183,1,MKKU03,98X453,FD,CU,0.5
2/2/19,ESTIRADO GRUESO MAGNETO,KIESELST,Arranque despues de Paro Progr,20,127232,3,MKN734,124X330,2CA,AL,1
2/2/19,Devanado y Empaque,DECCO,Arranque despues de Paro Progr,20,59587,3,MKN734,124X330,2CA,AL,1
2/2/19,Devanado y Empaque,MR 1,Arranque despues de Paro Progr,20,135167,2,MKL527,4.1X4.1,PTD/AI,CU,1.5
2/2/19,Devanado y Empaque,MR 1,Arranque despues de Paro Progr,20,135167,3,MKN734,124X330,2CA,AL,1.33
2/2/19,Devanado y Empaque,REDEX,Arranque despues de Paro Progr,20,78495,1,MKKU03,98X453,FD,CU,0.58
2/2/19,Devanado y Empaque,REDEX,Arranque despues de Paro Progr,20,9730,3,MKN734,124X330,2CA,AL,1.63
2/2/19,ENCINTADORA DE INDUCCIO,N KAPTON 2,Arranque despues de Paro Progr,20,54153,3,MKN734,124X330,2CA,AL,0.95
2/3/19,Devanado y Empaque,DECCO,Arranque despues de Paro Progr,20,85014,2,MKT498,99X298,1/4 D,CU,2.09
2/3/19,Devanado y Empaque,DECCO,Arranque despues de Paro Progr,20,88090,1,MKP008,69X229TR,1/2D T,r  CU,1.03
2/4/19,Devanado y Empaque,DECCO,Arranque despues de Paro Progr,20,59587,3,MKO961,144X365,SUAVE,CU,0.83
2/4/19,Devanado y Empaque,MR 1,Arranque despues de Paro Progr,20,8283,3,MKO961,144X365,SUAVE,CU,0.5
2/4/19,Devanado y Empaque,REDEX,Arranque despues de Paro Progr,20,54153,3,MKt501,132X220,SUAVE,CU,0.67
2/4/19,ENCINTADORA DE INDUCCIO,N KAPTON 2,Arranque despues de Paro Progr,20,54153,3,MKi289,95X340,1CAPI,CU,0.17
2/4/19,RECTANGULARES  (GPO 11),C.HOLTON,Arranque despues de Paro Progr,20,8272,3,MKO961,144X365,SUAVE,CU,0.25
2/5/19,ESTIRADO GRUESO MAGNETO,KIESELST,Arranque despues de Paro Progr,20,119183,3,MKo486,102X648,CDN,CU,0.42
2/5/19,Devanado y Empaque,DECCO,Arranque despues de Paro Progr,20,85014,2,MKj877,91x410,SUAVE,CU,0.52
2/5/19,Devanado y Empaque,MR 1,Arranque despues de Paro Progr,20,127232,1,MKg384,162X324,CDN,CU,1.33
2/5/19,Devanado y Empaque,MR 1,Arranque despues de Paro Progr,20,8283,3,MKo486,102X648,CDN,CU,0.58
2/5/19,Devanado y Empaque,MR 2,Arranque despues de Paro Progr,20,8272,3,MKo486,102X648,CDN,CU,1.1
2/5/19,ENCINTADORA DE INDUCCIO,N KAPTON 2,Arranque despues de Paro Progr,20,54153,3,MKo486,102X648,CDN,CU,0.85
2/5/19,ENCINTADORA DE INDUCCIO,N KAPTON 2,Arranque despues de Paro Progr,20,71292,1,MKn743,118X293,2CA,AL,0.58
2/5/19,ENCINTADO NOMEX,NOMEX 5,Arranque despues de Paro Progr,20,47956,1,MKn743,118X293,2CA,AL,0.2
2/6/19,ESTIRADO GRUESO MAGNETO,KIESELST,Arranque despues de Paro Progr,20,123030,2,MKp270,162X512,CDN,CU,1.5
2/6/19,Devanado y Empaque,DECCO,Arranque despues de Paro Progr,20,59587,3,MKn743,118X293,2CA,AL,1.12
2/6/19,Devanado y Empaque,DECCO,Arranque despues de Paro Progr,20,85014,2,MKp270,162X512,CDN,CU,1.92
2/6/19,Devanado y Empaque,DECCO,Arranque despues de Paro Progr,20,88090,1,MKh315,40X235,SUAVE,CU,0.48
2/6/19,Devanado y Empaque,MR 1,Arranque despues de Paro Progr,20,135167,1,MKl527,4.1X4.1,PTD/AI,CU,0.33
2/6/19,Devanado y Empaque,MR 1,Arranque despues de Paro Progr,20,42405,2,MKp270,162X512,CDN,CU,1
2/6/19,Devanado y Empaque,MR 2,Arranque despues de Paro Progr,20,8272,3,MKn743,118X293,2CA,AL,0.33
2/6/19,Devanado y Empaque,REDEX,Arranque despues de Paro Progr,20,9730,3,MKn743,118X293,2CA,AL,1.25
2/6/19,ENCINTADORA DE INDUCCIO,N KAPTON 2,Arranque despues de Paro Progr,20,54153,3,MKn743,118X293,2CA,AL,0.68
2/6/19,ENCINTADORA DE INDUCCIO,N KAPTON 2,Arranque despues de Paro Progr,20,71292,1,MKi289,95X340,1CAPI,CU,1.02
2/6/19,ENCINTADO NOMEX,NOMEX 3,Arranque despues de Paro Progr,20,153501,2,MKn743,118X293,2CA,AL,0.22
2/7/19,ESTIRADO GRUESO MAGNETO,KIESELST,Arranque despues de Paro Progr,20,119183,3,MKt500,79X380,1/4 D,CU,1.67
2/7/19,ESTIRADO GRUESO MAGNETO,KIESELST,Arranque despues de Paro Progr,20,47489,1,MKi289,95X340,1CAPI,CU,0.67
2/7/19,Devanado y Empaque,DECCO,Arranque despues de Paro Progr,20,127232,3,MKt500,79X380,1/4 D,CU,3
2/7/19,Devanado y Empaque,DECCO,Arranque despues de Paro Progr,20,85014,2,MKt500,79X380,1/4 D,CU,1.34
2/7/19,Devanado y Empaque,MR 1,Arranque despues de Paro Progr,20,135167,1,MKt004,162X456,CDN,CU,1.17
2/7/19,ENCINTADORA DE INDUCCIO,N KAPTON 2,Arranque despues de Paro Progr,20,54153,3,MKg436,229X458,CDN AL,AL,0.76
2/7/19,ENCINTADORA DE INDUCCIO,N KAPTON 2,Arranque despues de Paro Progr,20,71292,1,MKi289,95X340,1CAPI,CU,0.66
2/8/19,ESTIRADO GRUESO MAGNETO,KIESELST,Arranque despues de Paro Progr,20,62743,2,MKi289,95X340,1CAPI,CU,0.83
2/8/19,Devanado y Empaque,DECCO,Arranque despues de Paro Progr,20,127232,3,MKi289,95X340,1CAPI,CU,0.33
2/8/19,Devanado y Empaque,MR 1,Arranque despues de Paro Progr,20,135167,1,MKg384,162X324,CDN,CU,1.67
2/8/19,Devanado y Empaque,MR 1,Arranque despues de Paro Progr,20,42405,2,MKi289,95X340,1CAPI,CU,0.5
2/8/19,Devanado y Empaque,MR 2,Arranque despues de Paro Progr,20,47959,1,MKg384,162X324,CDN,CU,0.83
2/8/19,ENCINTADORA DE INDUCCIO,N KAPTON 2,Arranque despues de Paro Progr,20,71292,1,MKi289,95X340,1CAPI,CU,0.68
2/8/19,RECTANGULARES  (GPO 11),C. BWE,Arranque despues de Paro Progr,20,85143,2,MKi289,95X340,1CAPI,CU,0.33
2/8/19,RECTANGULARES  (GPO 11),C.HOLTON,Arranque despues de Paro Progr,20,69586,2,MKi289,95X340,1CAPI,CU,0.83
2/8/19,ENCINTADO NOMEX,NOMEX 2,Arranque despues de Paro Progr,20,123028,2,MKi289,95X340,1CAPI,CU,0.25
2/9/19,Devanado y Empaque,DECCO,Arranque despues de Paro Progr,20,59587,2,MKt500,79X380,1/4 D,CU,1
2/9/19,Devanado y Empaque,DECCO,Arranque despues de Paro Progr,20,59587,3,MKt500,79X380,1/4 D,CU,1.85
2/9/19,Devanado y Empaque,MR 1,Arranque despues de Paro Progr,20,135167,1,MKt500,79X380,1/4 D,CU,1.5
2/9/19,Devanado y Empaque,MR 1,Arranque despues de Paro Progr,20,42405,2,MKt500,79X380,1/4 D,CU,1
2/9/19,Devanado y Empaque,MR 1,Arranque despues de Paro Progr,20,42405,3,MKt500,79X380,1/4 D,CU,0.67
2/9/19,Devanado y Empaque,REDEX,Arranque despues de Paro Progr,20,9730,2,MKt500,79X380,1/4 D,CU,1
2/9/19,RECTANGULARES  (GPO 11),C.HOLTON,Arranque despues de Paro Progr,20,69586,2,MKt500,79X380,1/4 D,CU,0.97
2/9/19,ENCINTADO NOMEX,NOMEX 5,Arranque despues de Paro Progr,20,47956,1,MKt500,79X380,1/4 D,CU,0.32
2/10/19,ESTIRADO GRUESO MAGNETO,KIESELST,Arranque despues de Paro Progr,20,25242,3,MKt529,100X304,1/4 D,CU,0.67
2/10/19,ESTIRADO GRUESO MAGNETO,KIESELST,Arranque despues de Paro Progr,20,46764,1,MKt511,105X272,1/4 D,CU,0.77
2/10/19,Devanado y Empaque,DECCO,Arranque despues de Paro Progr,20,59587,2,MKn743,118X293,2CA,AL,0.5
2/10/19,Devanado y Empaque,DECCO,Arranque despues de Paro Progr,20,85014,1,MKt511,105X272,1/4 D,CU,2.17
2/10/19,Devanado y Empaque,MR 1,Arranque despues de Paro Progr,20,135167,3,MKt529,100X304,1/4 D,CU,1.83
2/10/19,Devanado y Empaque,REDEX,Arranque despues de Paro Progr,20,9730,2,MKn743,118X293,2CA,AL,0.63
2/10/19,ENCINTADORA DE INDUCCIO,N KAPTON 1,Arranque despues de Paro Progr,20,124129,2,MKi289,95X340,1CAPI,CU,0.42
2/10/19,ENCINTADORA DE INDUCCIO,N KAPTON 2,Arranque despues de Paro Progr,20,54153,2,MKi289,95X340,1CAPI,CU,0.76
2/10/19,ENCINTADORA DE INDUCCIO,N KAPTON 2,Arranque despues de Paro Progr,20,71292,3,MKi289,95X340,1CAPI,CU,0.41
2/11/19,ESTIRADO GRUESO MAGNETO,KIESELST,Arranque despues de Paro Progr,20,119183,2,MKj275,98X132,CDN,CU,0.75
2/11/19,Devanado y Empaque,DECCO,Arranque despues de Paro Progr,20,85014,1,MKr740,81X128,SUAVE,CU,0.75
2/11/19,Devanado y Empaque,MR 1,Arranque despues de Paro Progr,20,135167,3,MKt004,162X456,CDN,CU,0.84
2/11/19,Devanado y Empaque,MR 1,Arranque despues de Paro Progr,20,42405,1,MKr740,81X128,SUAVE,CU,1.67
2/11/19,ENCINTADORA DE INDUCCIO,N KAPTON 2,Arranque despues de Paro Progr,20,54153,2,MKi289,95X340,1CAPI,CU,0.67
2/11/19,ENCINTADORA DE INDUCCIO,N KAPTON 2,Arranque despues de Paro Progr,20,71292,3,MKi289,95X340,1CAPI,CU,0.64
2/11/19,RECTANGULARES  (GPO 11),C.HOLTON,Arranque despues de Paro Progr,20,69586,1,MKn743,118X293,2CA,AL,0.75
2/12/19,Devanado y Empaque,DECCO,Arranque despues de Paro Progr,20,127232,3,MKi289,95X340,1CAPI,CU,1
2/12/19,Devanado y Empaque,DECCO,Arranque despues de Paro Progr,20,59587,2,MKn044,112X279,1CAPI,CU,1.95
2/12/19,Devanado y Empaque,DECCO,Arranque despues de Paro Progr,20,85014,1,MKt511,105X272,1/4 D,CU,2.17
2/12/19,Devanado y Empaque,MR 1,Arranque despues de Paro Progr,20,135167,3,MKi289,95X340,1CAPI,CU,1.83
2/12/19,Devanado y Empaque,MR 1,Arranque despues de Paro Progr,20,42405,1,MKt511,105X272,1/4 D,CU,0.5
